id,x,y,weight,label
817,-0.442616,0.791039,1,b
818,1.00942,1.17353,1,s
819,2.4692,0.526539,1,b
820,-2.86904,2.09028,1,s
821,-1.05722,2.79566,1,b
822,-0.0912665,1.90493,1,s
823,0.808513,1.58165,1,b
824,1.80417,1.59181,1,s
825,-1.96066,-2.19345,1,s
826,-1.2257,-2.48111,1,b
827,0.369076,-1.96966,1,s
828,0.776172,-2.2332,1,b
829,2.25632,-1.77812,1,s
830,-2.63181,-1.1895,1,b
831,-0.916841,-1.28074,1,s
832,0.137125,-1.17674,1,b
833,1.07067,-0.728051,1,s
834,2.16513,-1.21609,1,b
835,-2.37419,-0.0252452,1,s
836,-0.569794,0.0998797,1,b
837,-0.0110658,-0.258814,1,s
838,0.745825,-0.329993,1,b
839,2.23413,-0.382708,1,s
840,-1.78653,1.05924,1,b
841,-1.00571,1.07667,1,s
842,0.247155,0.374519,1,b
843,0.299654,1.27267,1,s
844,1.5872,1.02621,1,b
845,-1.89912,2.29048,1,s
846,-0.984358,2.37972,1,b
847,-0.273516,2.41154,1,s
848,0.854436,2.43755,1,b
849,2.03924,1.99148,1,s
850,-2.20129,-1.94951,1,s
851,-0.755289,-2.29214,1,b
852,0.301724,-1.90037,1,s
853,1.14744,-2.1635,1,b
854,1.98712,-1.4582,1,s
855,-1.57269,-0.8349,1,b
856,-0.949981,-0.893467,1,s
857,-0.0128136,-0.500006,1,b
858,0.931357,-0.105118,1,s
859,1.99294,-1.13935,1,b
860,-2.16385,0.315608,1,s
861,-0.971863,0.353488,1,b
862,-0.104346,0.17151,1,s
863,0.787166,0.0502129,1,b
864,2.19022,-0.047974,1,s
865,-2.26367,1.03554,1,b
866,-1.09342,0.952255,1,s
867,0.614672,0.761264,1,b
868,0.521492,0.974907,1,s
869,2.1683,1.03074,1,b
870,-2.13959,1.57633,1,s
871,-1.0215,2.53475,1,b
872,0.146402,1.99732,1,s
873,0.801728,1.64679,1,b
874,1.22721,2.36829,1,s
875,-1.6728,-1.45982,1,s
876,-1.22502,-1.9873,1,b
877,-0.0841665,-1.96958,1,s
878,1.34127,-2.31842,1,b
879,2.03753,-2.06846,1,s
880,-1.97969,-2.04445,1,b
881,-0.685365,-1.27219,1,s
882,-0.248312,-1.3832,1,b
883,0.690191,-0.770425,1,s
884,1.56457,-1.30809,1,b
885,-2.42136,0.122643,1,s
886,-0.644435,0.418577,1,b
887,-0.154715,0.135321,1,s
888,1.01435,-0.0139542,1,b
889,1.69851,-0.0771079,1,s
890,-2.22427,0.840622,1,b
891,-0.624517,1.59115,1,s
892,0.601393,1.66455,1,b
893,1.38666,0.969448,1,s
894,1.52099,1.23849,1,b
895,-1.62595,1.81956,1,s
896,-0.962806,2.15995,1,b
897,-0.0393186,1.90058,1,s
898,1.47658,1.99663,1,b
899,2.47673,1.98724,1,s
900,-2.39636,-1.97436,1,s
901,-1.2401,-1.93059,1,b
902,0.488381,-2.24111,1,s
903,0.659494,-2.30618,1,b
904,2.27721,-2.13036,1,s
905,-2.06156,-1.19948,1,b
906,-0.907309,-0.841984,1,s
907,-0.00334907,-0.949285,1,b
908,1.38583,-0.573129,1,s
909,1.8862,-1.23597,1,b
910,-2.10705,0.305627,1,s
911,-0.72175,0.717257,1,b
912,-0.728799,-0.00216229,1,s
913,0.926374,-0.397575,1,b
914,2.68956,-0.290113,1,s
915,-2.34003,1.0031,1,b
916,-1.09888,1.18228,1,s
917,0.0594619,0.750205,1,b
918,0.819707,1.56839,1,s
919,2.07608,1.11371,1,b
920,-2.56439,2.12098,1,s
921,-0.9397,2.78798,1,b
922,0.242754,1.58772,1,s
923,0.76423,1.7447,1,b
924,1.74437,1.76061,1,s
925,-1.79911,-2.24386,1,s
926,-0.38256,-1.71873,1,b
927,-0.129208,-2.10745,1,s
928,1.03174,-1.95166,1,b
929,1.54289,-1.66572,1,s
930,-2.39942,-0.708964,1,b
931,-0.411905,-0.752259,1,s
932,0.0766593,-1.23345,1,b
933,0.791392,-0.284121,1,s
934,2.33102,-1.19044,1,b
935,-2.66492,0.257373,1,s
936,-1.3255,-0.811921,1,b
937,0.183775,0.0619355,1,s
938,1.04617,0.0198553,1,b
939,1.85773,0.160406,1,s
940,-1.85008,1.09439,1,b
941,-1.18291,0.0372536,1,s
942,-0.0327836,1.40397,1,b
943,0.924238,1.04673,1,s
944,1.91118,0.345963,1,b
945,-2.3429,1.82339,1,s
946,-0.687456,2.12029,1,b
947,-0.269977,2.3007,1,s
948,0.722934,2.17586,1,b
949,1.81445,2.10481,1,s
950,-1.7507,-1.98818,1,s
951,-1.27415,-1.85207,1,b
952,-0.109279,-2.07822,1,s
953,1.13185,-1.93159,1,b
954,2.44585,-1.98451,1,s
955,-2.23548,-1.04449,1,b
956,-0.559798,-1.01253,1,s
957,0.0366406,-1.18191,1,b
958,0.799035,-0.875276,1,s
959,1.80506,-1.48464,1,b
960,-2.1092,-0.270805,1,s
961,-0.981403,-0.0540409,1,b
962,0.137468,0.36768,1,s
963,0.391587,-0.462938,1,b
964,1.92814,-0.256207,1,s
965,-2.23576,0.914262,1,b
966,-0.931191,0.901302,1,s
967,0.343672,0.560611,1,b
968,1.06393,0.495575,1,s
969,1.67139,0.268623,1,b
970,-1.52821,2.22463,1,s
971,-1.45463,1.9868,1,b
972,0.161979,2.058,1,s
973,1.09184,2.08161,1,b
974,1.89579,1.97123,1,s
975,-1.78714,-2.19601,1,s
976,-0.500837,-2.21993,1,b
977,0.00929003,-2.48553,1,s
978,0.68981,-1.83931,1,b
979,2.0699,-2.11257,1,s
980,-2.55574,-1.16681,1,b
981,-1.35171,-1.3378,1,s
982,0.104458,-1.15104,1,b
983,0.865858,-1.43959,1,s
984,2.26875,-0.526141,1,b
985,-1.28269,-0.262415,1,s
986,-1.2719,-0.17484,1,b
987,0.150568,-0.0800242,1,s
988,0.86299,-0.320154,1,b
989,2.15925,-0.316684,1,s
990,-2.31037,1.1877,1,b
991,-1.32843,0.595987,1,s
992,-0.212454,0.921709,1,b
993,1.22977,1.43269,1,s
994,1.78577,1.45269,1,b
995,-1.79207,1.8391,1,s
996,-1.08193,1.91752,1,b
997,0.2795,1.82392,1,s
998,1.38552,2.32272,1,b
999,1.87663,2.01773,1,s
1000,-2.14127,-2.52853,1,s
1001,-0.913183,-1.03764,1,b
1002,0.0207641,-1.96594,1,s
1003,0.579805,-2.26093,1,b
1004,1.44335,-1.85565,1,s
1005,-1.85963,-0.555013,1,b
1006,-0.898759,-0.719924,1,s
1007,-0.261183,-0.995625,1,b
1008,0.962055,-0.287161,1,s
1009,2.11629,-1.24187,1,b
1010,-1.921,0.249688,1,s
1011,-1.07791,0.361631,1,b
1012,0.146536,-0.378756,1,s
1013,1.29605,0.421855,1,b
1014,1.81965,0.268492,1,s
1015,-1.80466,1.28101,1,b
1016,-0.76979,1.31031,1,s
1017,-0.430672,1.10054,1,b
1018,1.5004,0.739953,1,s
1019,1.73322,1.23957,1,b
1020,-1.6118,1.67112,1,s
1021,-1.11335,2.18532,1,b
1022,-0.354395,1.68848,1,s
1023,1.02122,1.87993,1,b
1024,1.93372,2.14839,1,s
1025,-2.20939,-1.96961,1,s
1026,-1.0981,-2.25844,1,b
1027,-0.172245,-2.46487,1,s
1028,0.615172,-1.68028,1,b
1029,1.91084,-1.68046,1,s
1030,-1.83935,-1.43921,1,b
1031,-0.892219,-0.702737,1,s
1032,-0.454589,-1.40852,1,b
1033,0.857084,-0.861307,1,s
1034,2.10204,-1.09928,1,b
1035,-1.66295,0.0992007,1,s
1036,-0.764572,-0.190313,1,b
1037,0.341765,-0.433294,1,s
1038,0.828819,0.287484,1,b
1039,2.45964,0.484871,1,s
1040,-2.14365,0.732701,1,b
1041,-0.84839,0.631132,1,s
1042,-0.0673224,0.627509,1,b
1043,0.440027,0.821898,1,s
1044,1.86404,1.719,1,b
1045,-1.79641,2.11588,1,s
1046,-0.930781,2.2467,1,b
1047,-0.209791,1.7741,1,s
1048,0.725098,2.1289,1,b
1049,1.95651,1.99862,1,s
1050,-2.30998,-1.50428,1,s
1051,-1.13163,-2.19299,1,b
1052,-0.459873,-1.90874,1,s
1053,1.52239,-1.66675,1,b
1054,1.88528,-2.3744,1,s
1055,-2.0122,-1.22289,1,b
1056,-0.553294,-1.24453,1,s
1057,0.965362,-0.885826,1,b
1058,0.72063,-1.13799,1,s
1059,2.18276,-1.06399,1,b
1060,-1.91675,0.216333,1,s
1061,-1.02459,0.0277507,1,b
1062,0.476996,0.0551217,1,s
1063,0.774784,0.00514487,1,b
1064,1.6671,-0.41974,1,s
1065,-2.54844,1.04912,1,b
1066,-1.51678,0.906299,1,s
1067,0.176037,1.0653,1,b
1068,0.962037,1.14149,1,s
1069,2.40301,1.05067,1,b
1070,-1.43631,2.06287,1,s
1071,-0.960525,1.67218,1,b
1072,-0.486688,2.00465,1,s
1073,1.29898,1.79535,1,b
1074,1.79195,1.58718,1,s
1075,-2.25474,-2.38132,1,s
1076,-0.862104,-2.51634,1,b
1077,-0.0127559,-2.3494,1,s
1078,1.69045,-1.57666,1,b
1079,2.12485,-2.25614,1,s
1080,-2.53597,-0.659019,1,b
1081,-0.442244,-0.784942,1,s
1082,-0.028377,-1.13618,1,b
1083,0.937354,-1.12086,1,s
1084,1.93991,-0.764005,1,b
1085,-2.02107,-0.249655,1,s
1086,-0.843534,-0.055789,1,b
1087,0.0793692,-0.145859,1,s
1088,0.950609,-0.352536,1,b
1089,1.82338,-0.153513,1,s
1090,-1.69956,1.17,1,b
1091,-1.24102,1.25483,1,s
1092,-0.186644,0.972313,1,b
1093,1.79437,0.779643,1,s
1094,2.07915,0.881354,1,b
1095,-1.78721,2.0914,1,s
1096,-0.527521,1.9838,1,b
1097,-0.232998,1.66468,1,s
1098,0.755316,2.28632,1,b
1099,1.53742,1.70394,1,s
1100,-1.8944,-2.01806,1,s
1101,-0.59234,-1.71605,1,b
1102,-0.062109,-1.58712,1,s
1103,0.909258,-2.31932,1,b
1104,1.89962,-1.52545,1,s
1105,-1.81178,-0.551481,1,b
1106,-1.06509,-0.477491,1,s
1107,0.617495,-0.691358,1,b
1108,1.12447,-0.689677,1,s
1109,1.05412,-1.28258,1,b
1110,-2.0314,-0.185308,1,s
1111,-1.92147,-0.380657,1,b
1112,-0.287505,-0.553624,1,s
1113,0.500129,-0.236301,1,b
1114,2.38307,0.281753,1,s
1115,-1.57766,1.03434,1,b
1116,-0.413129,1.32765,1,s
1117,-0.189878,0.48284,1,b
1118,1.32315,0.787367,1,s
1119,2.18126,2.04575,1,b
1120,-1.47076,2.20446,1,s
1121,-0.709771,2.1036,1,b
1122,-0.108401,1.81976,1,s
1123,0.977917,2.07941,1,b
1124,2.26348,2.13821,1,s
1125,-2.20234,-1.82015,1,s
1126,-1.4122,-1.8463,1,b
1127,0.267766,-1.93312,1,s
1128,0.970263,-2.08098,1,b
1129,2.2064,-1.77869,1,s
1130,-2.33151,-0.72232,1,b
1131,-0.619277,-1.10427,1,s
1132,0.150649,-1.42437,1,b
1133,1.40729,-0.546744,1,s
1134,1.5895,-0.446202,1,b
1135,-2.06817,-0.0250635,1,s
1136,-1.32593,0.26599,1,b
1137,0.233061,0.11719,1,s
1138,0.702947,-0.0884293,1,b
1139,2.39818,0.20281,1,s
1140,-1.39053,0.898234,1,b
1141,-0.851677,1.34184,1,s
1142,-0.0173756,1.02441,1,b
1143,1.13376,0.867313,1,s
1144,1.65974,1.15417,1,b
1145,-1.71912,1.75083,1,s
1146,-0.497751,2.16067,1,b
1147,0.118378,1.66664,1,s
1148,1.18322,1.8862,1,b
1149,2.203,1.69692,1,s
1150,-2.10351,-1.69636,1,s
1151,-0.585405,-1.6362,1,b
1152,0.0196104,-2.46797,1,s
1153,0.610989,-1.79897,1,b
1154,2.25965,-1.56341,1,s
1155,-1.48547,-1.0747,1,b
1156,-1.10169,-0.995092,1,s
1157,-0.544203,-0.776957,1,b
1158,0.87507,-0.931131,1,s
1159,2.5248,-1.02166,1,b
1160,-2.00515,0.235044,1,s
1161,-0.920847,0.440837,1,b
1162,0.181584,-0.032113,1,s
1163,0.953214,-0.00536263,1,b
1164,1.78582,-0.463124,1,s
1165,-1.64868,1.29737,1,b
1166,-1.18526,1.23731,1,s
1167,-0.123028,0.535871,1,b
1168,0.759721,1.1777,1,s
1169,1.89113,1.19989,1,b
1170,-2.45453,1.79148,1,s
1171,-1.68957,2.0743,1,b
1172,-0.41014,1.59905,1,s
1173,1.18727,2.25333,1,b
1174,1.60623,1.55862,1,s
1175,-2.16798,-1.5705,1,s
1176,-0.876985,-2.33661,1,b
1177,-0.136088,-1.92008,1,s
1178,1.01929,-1.95533,1,b
1179,2.15864,-2.00544,1,s
1180,-1.98087,-0.57392,1,b
1181,-0.48117,-0.985841,1,s
1182,-0.35827,-0.923387,1,b
1183,0.91556,-0.986921,1,s
1184,1.86698,-0.705943,1,b
1185,-2.21278,0.296099,1,s
1186,-1.01283,-0.168043,1,b
1187,0.309273,-0.115636,1,s
1188,1.08487,-0.287744,1,b
1189,2.36003,0.0917533,1,s
1190,-1.88655,0.962521,1,b
1191,-0.945357,1.17034,1,s
1192,-0.670082,1.11016,1,b
1193,0.857198,1.42308,1,s
1194,1.75227,1.13382,1,b
1195,-2.11412,2.01816,1,s
1196,-1.63032,2.1042,1,b
1197,0.528562,1.68066,1,s
1198,0.56246,2.38906,1,b
1199,1.98332,1.77178,1,s
1200,-1.89931,-1.82584,1,s
1201,-0.92295,-2.03236,1,b
1202,0.303595,-2.37952,1,s
1203,0.983651,-2.06477,1,b
1204,1.71834,-1.34445,1,s
1205,-2.43115,-1.29681,1,b
1206,-0.202857,-0.695682,1,s
1207,0.08612,-1.00392,1,b
1208,1.16704,-1.35419,1,s
1209,2.09228,-1.15312,1,b
1210,-1.66173,-0.134533,1,s
1211,-0.960043,-0.176579,1,b
1212,0.145025,0.236065,1,s
1213,0.253994,0.0464265,1,b
1214,2.24011,0.532611,1,s
1215,-1.83364,1.1167,1,b
1216,-0.748682,0.785979,1,s
1217,-0.350011,1.28305,1,b
1218,1.19654,1.03334,1,s
1219,2.47268,0.689739,1,b
1220,-2.20185,2.12289,1,s
1221,-1.098,1.40307,1,b
1222,0.146774,1.45109,1,s
1223,1.13892,1.79603,1,b
1224,2.07177,2.1187,1,s
1225,-1.65002,-1.63691,1,s
1226,-1.15109,-2.21917,1,b
1227,0.0575726,-2.01044,1,s
1228,0.94418,-2.32331,1,b
1229,1.8746,-2.56939,1,s
1230,-1.82105,-0.862021,1,b
1231,-0.653474,-0.923033,1,s
1232,0.00774245,-0.449798,1,b
1233,0.840099,-1.2493,1,s
1234,2.24837,-1.30719,1,b
1235,-1.90561,-0.204312,1,s
1236,-1.405,-0.048243,1,b
1237,-0.440416,0.0686358,1,s
1238,1.58773,-0.705111,1,b
1239,1.84596,0.523936,1,s
1240,-1.7783,0.764736,1,b
1241,-0.881964,1.47763,1,s
1242,-0.519676,1.33394,1,b
1243,0.86754,1.00634,1,s
1244,1.67574,0.451245,1,b
1245,-2.0876,2.00397,1,s
1246,-1.38668,2.02789,1,b
1247,0.168128,2.48045,1,s
1248,1.19961,2.33921,1,b
1249,1.81524,2.12204,1,s
1250,-1.7246,-2.65917,1,s
1251,-0.564858,-2.41207,1,b
1252,-0.698981,-2.02433,1,s
1253,0.945673,-1.97614,1,b
1254,2.09767,-1.78062,1,s
1255,-2.21716,-0.864539,1,b
1256,-1.10098,-0.736194,1,s
1257,0.072436,-1.7648,1,b
1258,1.62306,-1.23724,1,s
1259,1.63417,-1.17742,1,b
1260,-2.06392,0.336971,1,s
1261,-1.39657,0.701828,1,b
1262,-0.191297,0.360484,1,s
1263,0.705525,0.0882776,1,b
1264,2.06516,0.176609,1,s
1265,-1.66968,0.643616,1,b
1266,-0.595937,1.58015,1,s
1267,-0.00367442,1.3993,1,b
1268,1.13276,1.12846,1,s
1269,2.10389,0.863618,1,b
1270,-2.10887,2.21752,1,s
1271,-1.04777,1.67379,1,b
1272,-0.204794,1.78094,1,s
1273,0.860141,1.83435,1,b
1274,1.83149,2.3106,1,s
1275,-2.41946,-1.46186,1,s
1276,-0.729928,-2.18112,1,b
1277,0.0553022,-2.02378,1,s
1278,0.222359,-1.78052,1,b
1279,1.96977,-2.37992,1,s
1280,-1.70964,-1.5097,1,b
1281,-1.32065,-1.08411,1,s
1282,-0.136262,-1.0381,1,b
1283,0.997034,-1.14882,1,s
1284,1.98197,-0.793447,1,b
1285,-1.84319,0.131409,1,s
1286,-0.720237,0.225544,1,b
1287,0.232669,-0.385393,1,s
1288,0.964865,-0.149577,1,b
1289,1.90306,0.0271105,1,s
1290,-1.71203,0.713413,1,b
1291,-0.536803,0.498854,1,s
1292,-0.107513,0.787802,1,b
1293,0.749531,1.02561,1,s
1294,2.16752,0.790069,1,b
1295,-1.81304,2.06715,1,s
1296,-1.22311,1.7421,1,b
1297,0.411996,1.94824,1,s
1298,1.08346,1.53997,1,b
1299,1.38305,1.90324,1,s
1300,-2.48616,-2.12534,1,s
1301,-1.44648,-2.28361,1,b
1302,0.0393625,-1.7456,1,s
1303,1.12977,-2.00733,1,b
1304,1.53959,-1.5722,1,s
1305,-2.11787,-0.804772,1,b
1306,-0.823887,-1.02392,1,s
1307,0.102512,-0.963097,1,b
1308,1.21646,-0.848134,1,s
1309,1.90666,-1.13346,1,b
1310,-1.72937,0.0124361,1,s
1311,-1.0732,-0.153311,1,b
1312,-0.14615,0.0469993,1,s
1313,1.1582,0.215687,1,b
1314,1.60807,0.0301386,1,s
1315,-2.27673,1.29303,1,b
1316,-0.749437,1.19954,1,s
1317,-0.147576,0.818516,1,b
1318,0.948303,0.847757,1,s
1319,2.01393,0.899516,1,b
1320,-1.99141,2.29252,1,s
1321,-1.08755,1.86552,1,b
1322,0.0451806,1.71599,1,s
1323,0.975566,2.18899,1,b
1324,1.80616,1.73878,1,s
1325,-2.28531,-1.83142,1,s
1326,-1.38308,-2.32267,1,b
1327,-0.0934346,-1.93006,1,s
1328,1.50919,-1.84664,1,b
1329,2.71912,-1.91826,1,s
1330,-2.46569,-0.999955,1,b
1331,-1.26975,-0.424347,1,s
1332,-0.28256,-0.786187,1,b
1333,0.599999,-1.26219,1,s
1334,2.39736,-1.0482,1,b
1335,-2.13295,0.105386,1,s
1336,-0.846604,0.225813,1,b
1337,0.471983,-0.0854577,1,s
1338,0.277674,-0.292633,1,b
1339,1.5457,0.487724,1,s
1340,-1.95965,1.06694,1,b
1341,-0.987368,1.26917,1,s
1342,0.152951,0.605485,1,b
1343,0.900498,1.45007,1,s
1344,1.86228,1.20356,1,b
1345,-2.33945,1.66523,1,s
1346,-0.576564,2.03669,1,b
1347,-0.0700594,1.74991,1,s
1348,0.310047,1.89489,1,b
1349,1.82463,2.13923,1,s
1350,-1.94993,-2.45147,1,s
1351,-1.2704,-2.28811,1,b
1352,0.381402,-1.52903,1,s
1353,1.47357,-1.61039,1,b
1354,1.61758,-1.87711,1,s
1355,-2.21103,-1.17491,1,b
1356,-1.2126,-0.904817,1,s
1357,0.00656391,-0.503989,1,b
1358,0.884468,-0.69857,1,s
1359,2.06537,-1.14036,1,b
1360,-1.5726,-0.410806,1,s
1361,-1.60026,0.0878441,1,b
1362,0.0371932,-0.295509,1,s
1363,0.946904,0.161268,1,b
1364,2.56653,-0.243505,1,s
1365,-2.4555,0.89805,1,b
1366,-0.937899,0.584911,1,s
1367,-0.242282,0.866166,1,b
1368,0.867123,1.3418,1,s
1369,1.99637,0.911528,1,b
1370,-1.7637,1.39983,1,s
1371,-0.947882,1.95349,1,b
1372,0.00386171,1.54408,1,s
1373,1.34409,2.1472,1,b
1374,1.55478,1.6488,1,s
1375,-1.44321,-2.10583,1,s
1376,-0.875238,-1.96827,1,b
1377,-0.15779,-2.0208,1,s
1378,1.14704,-1.73478,1,b
1379,1.75837,-1.71472,1,s
1380,-2.01725,-1.01293,1,b
1381,-0.744093,-0.681656,1,s
1382,0.14993,-1.23836,1,b
1383,1.1882,-1.31215,1,s
1384,2.04444,-1.40872,1,b
1385,-1.51966,0.206317,1,s
1386,-1.37001,0.105185,1,b
1387,-0.459435,-0.0268309,1,s
1388,1.04077,-0.625251,1,b
1389,2.21991,0.133341,1,s
1390,-2.00304,0.431489,1,b
1391,-1.46331,0.912397,1,s
1392,0.413108,1.10078,1,b
1393,0.903869,1.20892,1,s
1394,1.57557,0.777637,1,b
1395,-1.90511,1.85557,1,s
1396,-0.923488,2.20108,1,b
1397,-0.0131135,1.9205,1,s
1398,0.886971,2.17496,1,b
1399,1.89874,1.75374,1,s
1400,-2.16672,-2.1919,1,s
1401,-1.09179,-2.35354,1,b
1402,-0.371879,-2.32984,1,s
1403,1.00026,-2.07627,1,b
1404,2.11993,-1.92648,1,s
1405,-2.02291,-0.985933,1,b
1406,-1.03875,-1.32555,1,s
1407,0.00321677,-0.357492,1,b
1408,1.47142,-1.37146,1,s
1409,1.97983,-0.871107,1,b
1410,-2.26203,-0.47594,1,s
1411,-1.4062,-0.729999,1,b
1412,0.2855,0.149619,1,s
1413,1.22412,0.413046,1,b
1414,1.731,-0.17025,1,s
1415,-1.6226,1.65413,1,b
1416,-0.980662,0.936615,1,s
1417,0.0732028,1.18513,1,b
1418,0.666877,1.22335,1,s
1419,2.07345,1.19867,1,b
1420,-2.56829,2.05151,1,s
1421,-0.69551,2.69426,1,b
1422,0.0565487,1.92648,1,s
1423,0.850661,1.70391,1,b
1424,1.82382,1.85988,1,s
1425,-1.84736,-2.07914,1,s
1426,-0.671353,-1.84248,1,b
1427,0.406034,-2.14607,1,s
1428,1.12854,-1.83108,1,b
1429,2.5189,-1.52931,1,s
1430,-1.61502,-1.34139,1,b
1431,-0.995782,-0.881316,1,s
1432,-0.0236372,-1.45444,1,b
1433,0.58387,-0.887491,1,s
1434,2.06303,-1.28867,1,b
1435,-1.93136,0.195635,1,s
1436,-1.20106,-0.228051,1,b
1437,0.0874065,0.327143,1,s
1438,0.778012,-0.152876,1,b
1439,2.05346,-0.0984659,1,s
1440,-1.7504,0.82413,1,b
1441,-1.12064,0.702261,1,s
1442,0.334099,1.19148,1,b
1443,1.06267,0.880593,1,s
1444,2.07772,1.03766,1,b
1445,-1.95832,2.2164,1,s
1446,-1.03436,2.2159,1,b
1447,-0.415227,2.04055,1,s
1448,0.797509,2.58809,1,b
1449,1.54722,1.46609,1,s
1450,-1.86027,-2.26765,1,s
1451,-1.01762,-1.39231,1,b
1452,0.0329945,-1.96245,1,s
1453,0.967867,-2.04094,1,b
1454,2.22551,-2.04494,1,s
1455,-2.1762,-1.18594,1,b
1456,-0.957842,-0.793772,1,s
1457,0.518659,-1.05692,1,b
1458,0.868515,-1.48396,1,s
1459,1.64937,-1.0822,1,b
1460,-2.06699,-0.222892,1,s
1461,-0.881531,-0.186168,1,b
1462,-0.505195,-0.294868,1,s
1463,1.58522,-0.51732,1,b
1464,2.29125,0.201714,1,s
1465,-1.67908,0.799279,1,b
1466,-1.26329,0.484547,1,s
1467,-0.14204,1.29023,1,b
1468,1.10596,0.351477,1,s
1469,1.45859,0.788589,1,b
1470,-1.9149,1.82916,1,s
1471,-0.78251,1.47753,1,b
1472,-0.588519,1.86437,1,s
1473,0.850032,2.03574,1,b
1474,1.94964,1.70097,1,s
1475,-2.15982,-2.43115,1,s
1476,-1.26553,-1.32087,1,b
1477,-0.0790038,-1.71444,1,s
1478,0.853661,-2.39053,1,b
1479,2.20264,-1.34714,1,s
1480,-1.76824,-1.32088,1,b
1481,-1.01236,-0.547569,1,s
1482,-0.249086,-0.936578,1,b
1483,1.07859,-0.365376,1,s
1484,1.47393,-1.23381,1,b
1485,-1.88793,0.205592,1,s
1486,-1.03648,0.566292,1,b
1487,-0.472631,-0.298471,1,s
1488,1.06781,-0.0237513,1,b
1489,2.14487,0.524861,1,s
1490,-1.84875,1.05732,1,b
1491,-0.850932,0.860821,1,s
1492,0.0165135,1.17978,1,b
1493,1.14553,1.81297,1,s
1494,1.99076,0.960723,1,b
1495,-2.25999,1.75547,1,s
1496,-1.15951,2.10827,1,b
1497,-0.177526,1.75117,1,s
1498,0.881297,2.06171,1,b
1499,2.14479,1.19231,1,s
1500,-2.14349,-2.73365,1,s
1501,-1.15301,-1.89008,1,b
1502,0.0678323,-1.90745,1,s
1503,0.918742,-2.46177,1,b
1504,2.36003,-1.75306,1,s
1505,-1.59938,-1.28457,1,b
1506,-0.937311,-1.0619,1,s
1507,0.154731,-1.3992,1,b
1508,1.46408,-0.495621,1,s
1509,1.89413,-0.869584,1,b
1510,-2.02464,0.367471,1,s
1511,-0.78817,0.227989,1,b
1512,0.0153881,-0.143377,1,s
1513,0.817249,0.124064,1,b
1514,2.50616,0.264862,1,s
1515,-2.50709,1.23443,1,b
1516,-1.27348,0.797684,1,s
1517,-0.457373,1.16033,1,b
1518,1.11052,0.795422,1,s
1519,2.24846,1.51153,1,b
1520,-1.99386,1.91988,1,s
1521,-0.604231,1.88496,1,b
1522,-0.00969456,1.87316,1,s
1523,0.954397,2.49693,1,b
1524,2.11446,1.66015,1,s
1525,-2.23152,-2.13463,1,s
1526,-0.856599,-2.84382,1,b
1527,-0.161883,-2.29698,1,s
1528,1.15064,-1.82378,1,b
1529,1.86006,-1.96817,1,s
1530,-1.65001,-1.31806,1,b
1531,-1.41354,-0.438163,1,s
1532,0.113916,-1.36623,1,b
1533,1.05062,-0.893985,1,s
1534,1.84902,-0.92311,1,b
1535,-1.86872,0.153996,1,s
1536,-1.26314,0.626969,1,b
1537,0.332247,-0.0820185,1,s
1538,1.28178,0.153325,1,b
1539,2.42914,-0.0811426,1,s
1540,-1.96012,0.729862,1,b
1541,-0.958643,1.21372,1,s
1542,0.157421,1.21409,1,b
1543,1.19582,0.925299,1,s
1544,2.18745,1.19265,1,b
1545,-2.43,2.22595,1,s
1546,-0.82539,2.19735,1,b
1547,-0.161828,2.13078,1,s
1548,0.737516,2.77218,1,b
1549,1.79423,1.54345,1,s
1550,-2.1496,-1.77443,1,s
1551,-1.52921,-1.82049,1,b
1552,-0.321871,-2.16142,1,s
1553,0.54072,-1.69933,1,b
1554,1.949,-1.65816,1,s
1555,-2.50083,-1.07846,1,b
1556,-1.21699,-0.921315,1,s
1557,-0.311504,-0.635936,1,b
1558,1.27786,-1.20247,1,s
1559,2.10008,-1.47057,1,b
1560,-1.98409,0.784777,1,s
1561,-1.60778,-0.590763,1,b
1562,-0.525684,0.282923,1,s
1563,1.2243,0.057216,1,b
1564,2.2036,0.0894101,1,s
1565,-2.13168,0.585749,1,b
1566,-0.995161,0.730487,1,s
1567,-0.222196,0.636816,1,b
1568,1.00237,1.01905,1,s
1569,2.11613,1.14731,1,b
1570,-1.99187,1.82849,1,s
1571,-0.854747,1.41656,1,b
1572,0.214519,2.13062,1,s
1573,0.800032,2.28306,1,b
1574,1.68129,1.88998,1,s
1575,-2.0817,-1.92035,1,s
1576,-0.947237,-1.69594,1,b
1577,-0.172252,-1.78345,1,s
1578,0.954532,-2.13336,1,b
1579,2.19109,-2.27779,1,s
1580,-1.89134,-0.875874,1,b
1581,-1.07456,-1.48431,1,s
1582,-0.00373388,-1.10139,1,b
1583,0.786495,-0.911919,1,s
1584,1.65542,-1.06981,1,b
1585,-1.86436,0.57196,1,s
1586,-1.31447,-0.348601,1,b
1587,0.669952,0.12134,1,s
1588,1.49092,0.504413,1,b
1589,2.16802,-0.614816,1,s
1590,-1.89616,0.557649,1,b
1591,-1.34892,1.1353,1,s
1592,0.123076,1.23467,1,b
1593,1.42316,0.940748,1,s
1594,2.07839,0.160175,1,b
1595,-1.89013,1.539,1,s
1596,-0.674824,2.13646,1,b
1597,0.0336666,1.77396,1,s
1598,1.02159,2.77063,1,b
1599,2.02738,1.96931,1,s
1600,-2.11029,-2.04951,1,s
